0,1,2,3,4,5,6,7,8,9,class,id
0.1634360998732492,-2.6424088793247797,-1.029027027957753,1.8007049452474377,-1.499789512243318,-1.6218947395374235,-1.1257429905274874,-1.0083831280345494,-3.726917896330881,1.5981224698960879,1,0
-1.8376844567721653,-0.15842142323077585,0.08102095961939272,1.2773473997707523,-0.4578340148652892,-0.7951368470411608,1.0973470006885424,1.100525947178866,-1.2577627867757337,1.3952691321331159,0,1
4.006842899141707,-1.8110741427134645,1.0676886379668573,-0.4799033863469414,-0.7619821853241457,-1.2338120990506265,-1.2879875861715795,-1.8433499644241496,-2.1412225140890415,3.1061946584699167,1,2
-2.302769292207261,-1.5863368224876622,-0.9657302835071635,1.787661287072789,0.3374352595230594,-0.09355704103321161,1.1374352741239755,-1.0351977421394514,1.0795598491473868,-1.1419405185113432,0,3
-1.9082824287938454,-1.5244351555880116,0.016340453410343164,2.0090732372976516,-0.4250898560349825,0.33084438422055984,-0.5980376227776918,-0.519063169577761,0.8322008240039662,-2.0773904468565076,0,4
-0.8610103560960112,-1.0756029923512043,0.7812906373596066,-0.36555979631368873,-0.26582723258806995,1.0705170267181787,1.2948093445935405,-0.33437868108413493,-0.47357351404123804,-1.6273072460794258,0,5
-1.0841752844436552,-1.4658721810701447,1.3977725242533505,0.19732117474451116,-2.429750846020763,0.3182200926977461,1.971254098127175,0.6462302396937705,-0.9888689043052618,-0.5604918734927415,0,6
-6.475944574757312,1.2552926987092508,0.9658332232632081,2.6432420627881648,1.2588895280809025,-0.5530629207277749,1.0234617410376046,1.958368881778648,-0.7703558829957986,-1.7306653494586506,0,7
-1.4935857736487024,0.4093530917889526,0.8394563032315638,1.14798348149151,0.24908431634176464,0.2826301541212183,-0.3099197270695533,2.260915698107386,-2.6711806888668117,1.4830711915965793,0,8
-3.227939660184538,-0.7075365927505692,-1.6570912143395147,1.114410242394981,1.436733232225103,2.1530690677567574,1.380696742988719,0.6607117662277997,0.4627704035140423,-2.3683695804743046,0,9
1.6688702983636665,7.371923924586042,0.1868219099229849,-4.111711197447823,3.5387646263848596,-2.6114265982816858,-0.4593449359769157,1.3377294187066044,0.43847396170183006,3.013590123106436,1,10
1.1567566615031393,1.3785851850759412,0.6780906648730833,-1.3383647946079567,-2.8013548389949783,0.36694828420832626,0.2499259180801363,2.271597439968401,0.558161667087054,0.15017116909172756,1,11
-3.1071734847131474,-2.140580748600007,-0.4336979011933186,2.873351980057247,-0.05625918372756922,1.06458107213385,-0.250955026240709,-0.2642891790183921,0.9606980608200983,-2.675135179301321,0,12
-5.950587117046751,2.5571948876994237,1.1026114201274304,0.8062268086067016,-1.7903205124200805,-1.0015832105563514,1.1096300682231492,2.63321239714639,0.1374917767391095,-3.887246781708613,0,13
-2.2960259913874435,1.647753458949772,0.027985504309547937,0.2210263101510621,2.4431028891184106,0.34232656233861025,-0.724012140462895,0.7793192536382223,-1.1530361832262954,-1.105134919606468,0,14
-0.14805355541129933,1.8297903934367745,0.19067290879504026,0.5990877411656172,-0.07375421584391839,-2.205317061688566,-2.2225131117943944,0.8930201301672398,-1.6961535961698258,1.6120827999402816,0,15
-6.630263614333657,3.5921836417039397,0.7581828626122652,-1.5049489844264996,-0.8925675163561249,-2.262704058166891,3.103161028404268,1.293681279069187,-1.62865828676171,-4.550230679514057,0,16
-1.637757683724674,-3.081507293000409,-0.020468723267945108,-0.22127097293618503,-3.011600478861179,0.3552558350707211,2.6477899835333094,-0.34709793557623203,-3.9018687587888343,-1.61544385358332,0,17
